,Date,Open,High,Low,Close,Adj Close,Volume,Tweets,Marketcap,Proportion Traded
31,2018-09-21,6513.870117,6794.330078,6496.359863,6734.950195,6734.950195,6531940000.0,34302.0,115192046000.0,0.056704783457848
32,2018-09-22,6735.049805,6814.560059,6616.799805,6721.97998,6721.97998,4509660000.0,27695.0,116014490000.0,0.0388715238548961
33,2018-09-23,6715.319824,6766.149902,6679.419922,6710.629883,6710.629883,4197500000.0,29057.0,116002170000.0,0.0361846682890819
34,2018-09-24,6704.77002,6713.560059,6580.899902,6595.410156,6595.410156,4177310000.0,32186.0,114858270000.0,0.0363692572926105
35,2018-09-25,6603.640137,6603.640137,6381.859863,6446.470215,6446.470215,4726180000.0,33771.0,111043240000.0,0.0425616183634766
36,2018-09-26,6452.790039,6585.910156,6397.890137,6495.0,6495.0,4437300000.0,32810.0,111848910000.0,0.039672269750823
37,2018-09-27,6495.290039,6712.100098,6464.950195,6676.75,6676.75,4606810000.0,31898.0,112867120000.0,0.0408162259246809
38,2018-09-28,6678.75,6785.029785,6598.319824,6644.129883,6644.129883,5014430000.0,29550.0,115567260000.0,0.0433897094864836
39,2018-09-29,6643.100098,6643.100098,6511.649902,6601.959961,6601.959961,4363690000.0,28728.0,113581150000.0,0.0384191404064285
40,2018-09-30,6604.709961,6643.779785,6566.540039,6625.560059,6625.560059,4002280000.0,27646.0,114323760000.0,0.0350082960127224
41,2018-10-01,6619.850098,6653.299805,6549.080078,6589.620117,6589.620117,4000970000.0,31878.0,114341495000.0,0.034991408915531
